titles,category
강원도 관광산업에 대한 비모수적 구성비 자료 분석,통계학
애널리스트 보고서 텍스트의 주가예측력에 대한 검증,통계학
인구통계학적 지표를 활용한 지방의 소멸위험 예측모형 개발,통계학
요양병원 간호사의 간호근무환경  직무스트레스  이직의도,통계학
랜덤 포레스트 모델을 이용한 성인의 우울증 예측,통계학
혹스 과정의 개요 및 응용,통계학
차원축소 방법을 이용한 평균처리효과 추정에 대한 개요,통계학
다단추출 표본설계의 층효율성 연구,통계학
주택연금 가입자의 노후 대책 충분성에 대한 연구,통계학
은퇴자의 보유자산 조기 고갈위험과 적정 자산배분에 관한 연구,통계학
기업가적 태도가 창업에 미치는 영향,통계학
한국 금융시장의 군집행태의 특성과 상호작용에 관한 연구,통계학
간호대학생의 임상 실습 권리 인식 측정 도구 개발,통계학
전남 지역 농기계 탑승자 인적피해 교통사고의 유형별 특성 및 저감 대책,통계학
lda 모형의 모형평가 및 잠재집단 해석 방법론에 대한 고찰,통계학
전력 수요 시계열 분석과 장기예측,통계학
랜덤 포레스트 모델을 이용한 자살 사고 영향요인 분석,통계학
sns 텍스트 데이터 기반 대전시 환경 관련 토픽 모델링 및 감성 분석,통계학
동남권 비제조 중소기업의 경영주역량  기술혁신역량  사업화역량 및 경영성과 간의 구조관계 연구,통계학
주거실태조사 결과를 통해 살펴본 전세 세입자의 자금조달 추이,통계학
중복분석의 점수조정에 따른 행렬도 비교,통계학
초발 뇌졸중환자의 기능회복에 대한 다수준 분석,통계학
배달 서비스 플랫폼의 가치공동파괴와 회복에 관한 연구,통계학
실험적 방법으로 탐색한 마기꾼 효과의 원인,통계학
자율주행 환경에서 비운전과제 유형과 도로 혼잡도에 따른 청년 및 고령운전자의 제어권 인수와 운전수행 차이,통계학
시계열에서 비정상적인 관측치의 식별  정규 지수 분포의 활용,통계학
일반화 감마 분포 기반 베이지안 주변화   부분 혼합 모형,통계학
스캔통계량을 활용한 수두 자료의 위험 지역 탐지,통계학
chatterjee 상관계수의 응용,통계학
두 부공간의 거리측도에 대한 요약,통계학
코스닥 기업의 esg 활동이 기업 위험에 미치는 영향,통계학
cnn 기반 주간 위성 이미지를 활용한 격자 단위 인구추정,통계학
한국 가계부채의 결정요인에 대한 실증분석,통계학
금융 분야의 범주 불균형 문제 해결을 위한 성과 최적화 기반의 부스팅 학습,통계학
증권산업의 ncr제도 개정과 회계정보의 가치관련성,통계학
일반학교와 혁신학교 교사의 마을학습 교육과정에 대한 인식 차이,통계학
시뮬레이션 방법에 의한 보조재생함수의 근사,통계학
면적속도 기반 dtw를 이용한 이탈 항적 탐지,통계학
결핵 치료 중 사망에 대한 다수준 분석,통계학
미세먼지의 야외 여가활동 수요에 대한 효과,통계학
정보전이지수를 이용한 원자재가격과 산업별 주식수익률의 연계성에 대한 covid   과 러우전쟁의 영향 분석,통계학
민영치매보험의 현물급부에 대한 이용 및 이용 의향에 대한 영향요인 분석,통계학
음성위조 탐지에 있어서 데이터 증강 기법의 성능에 관한 비교 연구,통계학
causal temporal convolutional neural network를 이용한 변동성 지수 예측,통계학
토픽모델링을 활용한 쟁점 분석,통계학
머신러닝모형을 이용한 글로벌 자동차 기업의 주가 예측 비교,통계학
한국 탄소배출권 시장의 효율성 분석,통계학
간호대학생을 위한 실습생 권리에 대한 교육요구도 분석,통계학
사회체육 참가자들의 신체적 자아개념과 자기관리가 만족도와 활동 후 행동에 미치는 영향,통계학
보험산업의 분기손익 조정에 관한 연구,통계학
게임의 내부 요소가 동기에 미치는 영향,통계학
사이버 언어폭력 피해 척도 개발 및 타당화 연구,통계학
mars와 pam을 활용한 순항 단계 고도 이탈 이상치 탐지,통계학
범주형 전환문항을 포함하는 항목 무응답 대체 방법 비교,통계학
더블링 기법을 활용한 대응분석에 대한 민감도분석,통계학
부분공간 정렬을 통한 비지도 도메인 적응 분류 모형 비교 분석,통계학
생명보험 수요요인들의 인과성 변화,통계학
신재생발전량 확대에 대한 실증분석,통계학
tergm과 saom 비교   학생 네트워크 데이터의 통계적 분석,통계학
한국 소비자원 의료분야 처리금액에 대한 시계열 분석,통계학
치매 환자를 포함한 한국 노인 음성 데이터 딥러닝 기반 음성인식,통계학
한일 드라마로 보는 국가간 색감의 문화 차이,통계학
확률적 변동성을 가진 은닉마르코프 모형을 통한 비트코인 가격의 변동성 추정,통계학
공간자료에 대한 통계적 위험 경계선 결정 방법에 대한 연구,통계학
밴드구조 vhar 모형,통계학
미용성형 관련 유튜브 콘텐츠에 대한 토픽 모델링,통계학
한국장학패널조사 자료를 활용한 청년층의 삶의 질에 미치는 영향 요인 분석,통계학
벌점 분위수 회귀를 이용한 서울시 극단 강수량 예측,통계학
잠재디리클레할당과 cusum통계량을 이용한 텍스트 데이터의 문단 식별,통계학
공간 종속성을 고려한 미국 옥수수 수율 예측에 관한 연구,통계학
함수형 데이터 분석을 이용한 대한민국 지역 간의 기온 차이 변화 분석,통계학
자기지도학습을 이용한 준지도학습에 관한 연구,통계학
경도인지장애 이상감지 알고리즘,통계학
hybrid sarimax lstm 알고리즘을 이용한 시계열 자료 예측,통계학
r차 순서 통계량을 이용한 일반화 극단값 분포 및   모수 카파 분포의 일 최고 기온 분석,통계학
bilstm 기반의 쌀생산량 예측 모델,통계학
머신러닝을 이용한 미세먼지 예측 연구,통계학
분류와 예측에 기반한 자기상관 공정 모니터링 절차의 성능 비교,통계학
비지도 학습 기반 센서 데이터의 이상치 탐지 비교 연구,통계학
시계열 이상치 탐지  오토인코딩을 활용한 사례 분석,통계학
생존 자료에서 기계학습 모형 및 평가 방법에 대한 연구,통계학
점진적 중도절단에서 역와이블분포의 적합도 검정,통계학
텍스트 마이닝을 활용한 기술경영 연구 동향 분석,통계학
운수사고로 인한 손상환자의 재원일수 결정요인 분석,통계학
경증 알츠하이머병 증상패턴에 대한 베이지안 잠재계층모형 분석,통계학
뉴스 기사 텍스트 마이닝과 잠재 디리클레 할당을 통한 도심지 홍수 피해 토픽모델 연구,통계학
한반도상 레윈존데 여름철 자료 비교 분석  대류가용잠재에너지와 대류억제도를 기준으로,통계학
웨이블릿 분해 기반의 대한민국 지면온도 예측,통계학
